"can_transact","can_select","chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","removed","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","region","team_join_date","birth_date","has_temporary_code","opta_code","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","expected_goals_per_90","saves_per_90","expected_assists_per_90","expected_goal_involvements_per_90","expected_goals_conceded_per_90","goals_conceded_per_90","now_cost_rank","now_cost_rank_type","form_rank","form_rank_type","points_per_game_rank","points_per_game_rank_type","selected_rank","selected_rank_type","starts_per_90","clean_sheets_per_90","defensive_contribution_per_90"
TRUE,TRUE,100,100,640108,0,0,0,0,0,3,"1.0","2.0",0,"Antoñito","0.0",492,FALSE,"","2025-08-11T01:17:33.082876Z",50,"640108.jpg","0.0",FALSE,"Cordero Campillo","0.0",FALSE,,"a",15,4,0,89,89,327,327,"0.0","0.0","Antoñito C.",200,"2025-07-01","2006-11-14",FALSE,"p640108",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",599,251,603,255,584,243,608,255,,"",,"",,"",0,0,0,0,0,0,355,226,606,256,606,256,598,244,0,0,0
TRUE,TRUE,0,0,200089,0,0,0,0,0,3,"0.0","0.0",0,"Joe","0.0",494,FALSE,"Calf injury - Expected back 13 Sep","2025-08-10T23:30:07.136690Z",50,"200089.jpg","0.0",FALSE,"Willock","0.0",FALSE,,"i",15,4,0,10,10,732,732,"0.0","0.0","Willock",241,"2021-08-13","1999-08-20",FALSE,"p200089",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",530,205,536,212,509,194,544,212,,"",,"",,"",0,0,0,0,0,0,250,157,540,213,540,213,616,259,0,0,0
TRUE,FALSE,0,0,153127,0,0,0,0,0,3,"0.0","0.0",0,"Isaac","0.0",495,FALSE,"Has departed the club as a free agent.","2025-08-11T01:17:33.103826Z",45,"153127.jpg","0.0",FALSE,"Hayden","0.0",FALSE,,"u",15,4,0,0,0,378,378,"0.0","0.0","Hayden",107,"2016-07-11","1995-03-22",FALSE,"p153127",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",378,118,377,126,327,101,394,126,,"",,"",,"",0,0,0,0,0,0,384,228,388,130,388,130,647,281,0,0,0
TRUE,TRUE,,,564510,0,0,0,0,0,3,"0.5","1.5",0,"Garang","0.0",496,FALSE,"",,45,"564510.jpg","0.0",FALSE,"Kuol","0.1",FALSE,,"a",15,4,0,198,198,426,426,"0.0","0.0","Kuol",13,"2023-01-01","2004-09-15",FALSE,"p564510",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",476,169,480,178,443,154,491,177,,"",,"",,"",0,0,0,0,0,0,523,284,490,181,490,181,532,194,0,0,0
TRUE,TRUE,,,547719,0,0,0,0,0,3,"0.5","1.5",1,"Lewis","1.0",497,FALSE,"",,45,"547719.jpg","1.0",FALSE,"Miley","2.6",FALSE,,"a",15,4,1,6954,6954,11636,11636,"0.2","0.2","L.Miley",241,"2023-02-01","2006-05-01",FALSE,"p547719",7,0,0,0,0,0,0,0,0,0,0,0,4,"2.6","11.0","2.0","1.6",0,1,0,1,0,"0.00","0.01","0.01","0.03",213,97,92,59,143,77,177,82,,"",,"",,"",0,0,0.13,0.13,0.39,0,510,276,192,93,192,93,104,35,0,0,12.86
TRUE,FALSE,0,0,461484,0,0,0,0,0,3,"0.0","0.0",0,"Joe","0.0",498,FALSE,"Has joined Leyton Orient on loan for the rest of the season.","2025-07-30T14:07:15.215025Z",45,"461484.jpg","0.0",FALSE,"White","0.0",FALSE,,"u",15,4,0,0,0,295,295,"0.0","0.0","White",241,"2024-01-29","2002-10-01",FALSE,"p461484",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",421,132,421,140,380,117,436,140,,"",,"",,"",0,0,0,0,0,0,450,244,433,144,433,144,656,287,0,0,0
TRUE,TRUE,0,0,219168,0,0,0,0,0,4,"0.0","0.0",0,"Alexander","0.0",499,FALSE,"Won’t be considered for selection on 16/8. - Unknown return date","2025-08-15T11:30:07.344023Z",105,"219168.jpg","0.0",FALSE,"Isak","6.3",FALSE,,"n",15,4,0,3051,3051,231739,231739,"0.0","0.0","Isak",206,"2022-08-26","1999-09-21",FALSE,"p219168",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",690,73,690,73,690,73,690,73,,"",3,"",2,"",0,0,0,0,0,0,3,2,689,73,689,73,67,12,0,0,0
TRUE,TRUE,,,538207,0,0,0,0,0,4,"1.2","2.2",1,"William","1.0",500,FALSE,"",,55,"538207.jpg","1.0",FALSE,"Osula","0.2",FALSE,,"a",15,4,1,1218,1218,2021,2021,"0.2","0.2","Osula",58,"2024-08-08","2003-08-04",FALSE,"p538207",1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.3","7.0","0.7",0,0,0,0,0,"0.03","0.02","0.05","0.00",647,59,223,21,92,21,221,21,,"",,"",,"",2.7,0,1.8,4.5,0,0,203,40,225,18,225,18,350,56,0,0,0
TRUE,TRUE,,,599303,0,0,0,0,0,4,"0.5","1.5",0,"Sean","0.0",501,FALSE,"",,45,"599303.jpg","0.0",FALSE,"Neave","0.2",FALSE,,"a",15,4,0,918,918,1765,1765,"0.0","0.0","Neave",241,"2025-02-07","2007-05-27",FALSE,"p599303",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",499,40,503,44,466,46,514,46,,"",,"",,"",0,0,0,0,0,0,548,72,513,47,513,47,339,54,0,0,0
TRUE,TRUE,,,225321,0,0,0,0,0,1,"2.6","3.6",0,"Aaron","0.0",674,FALSE,"",,50,"225321.jpg","0.0",FALSE,"Ramsdale","0.9",FALSE,,"a",15,4,0,1153,1153,6768,6768,"0.0","0.0","Ramsdale",241,"2025-08-02","1998-05-14",FALSE,"p225321",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",546,79,553,75,527,75,560,79,,"",,"",,"",0,0,0,0,0,0,276,14,556,79,556,79,187,25,0,0,0
TRUE,TRUE,,,465642,0,0,0,0,0,2,"2.1","3.1",0,"Malick","0.0",684,FALSE,"",,50,"465642.jpg","0.0",FALSE,"Thiaw","0.2",FALSE,,"a",15,4,0,837,837,1415,1415,"0.0","0.0","Thiaw",80,"2025-08-12","2001-08-08",FALSE,"p465642",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",565,213,572,213,548,203,577,214,,"",,"",,"",0,0,0,0,0,0,307,54,574,209,574,209,396,147,0,0,0
TRUE,TRUE,,,623110,0,0,0,0,0,3,"0.5","1.5",0,"Seung-Soo","0.0",689,FALSE,"",,45,"623110.jpg","0.0",FALSE,"Park","0.1",FALSE,,"a",15,4,0,3868,3868,803,803,"0.0","0.0","Seung soo",114,"2025-07-26","2007-03-17",FALSE,"p623110",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",509,191,513,200,477,176,524,199,,"",,"",,"",0,0,0,0,0,0,560,307,522,202,522,202,461,151,0,0,0
TRUE,TRUE,,,85633,0,0,0,0,0,1,"3.1","3.1",2,"Matz","2.0",502,FALSE,"",,50,"85633.jpg","2.0",FALSE,"Sels","20.2",FALSE,,"a",16,17,2,20836,20836,41982,41982,"0.4","0.4","Sels",21,"2024-02-01","1992-02-26",FALSE,"p85633",90,0,0,0,1,0,0,0,0,0,2,0,9,"14.6","0.0","0.0","1.5",0,7,0,0,1,"0.00","0.00","0.00","1.50",100,13,517,68,486,67,184,13,,"",,"",,"",0,2,0,0,1.5,1,221,6,127,13,127,13,19,3,1,0,0
TRUE,TRUE,,,475123,0,0,0,0,0,1,"1.0","1.0",0,"Carlos Miguel","0.0",503,FALSE,"",,40,"475123.jpg","0.0",FALSE,"dos Santos Pereira","0.2",FALSE,,"a",16,17,0,298,298,541,541,"0.0","0.0","C.Miguel",30,"2024-07-09","1998-10-09",FALSE,"p475123",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",305,49,302,33,246,32,321,49,,"",,"",,"",0,0,0,0,0,0,629,67,314,48,314,48,354,52,0,0,0
TRUE,FALSE,0,0,224068,0,0,0,0,0,1,"0.0","0.0",0,"Matt","0.0",504,FALSE,"Has joined Lyon permanently.","2025-08-11T01:18:09.881299Z",40,"224068.jpg","0.0",FALSE,"Turner","0.2",FALSE,,"u",16,17,0,0,0,2827,2827,"0.0","0.0","Turner",229,"2023-08-09","1994-06-24",FALSE,"p224068",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",278,37,274,21,215,20,294,37,,"",,"",,"",0,0,0,0,0,0,598,55,286,36,286,36,353,51,0,0,0
TRUE,TRUE,,,227444,0,0,0,0,0,2,"3.3","3.3",2,"Nikola","2.0",505,FALSE,"",,55,"227444.jpg","2.0",FALSE,"Milenkovic","10.1",FALSE,,"a",16,17,2,14624,14624,23654,23654,"0.4","0.4","Milenkovic",190,"2024-07-18","1997-10-12",FALSE,"p227444",90,0,0,0,1,0,0,0,0,0,0,0,5,"17.2","0.5","0.0","1.8",7,2,1,8,1,"0.00","0.00","0.00","1.50",85,34,211,78,616,216,164,59,,"",,"",,"",0,0,0,0,1.5,1,157,19,143,47,143,47,41,15,1,0,8
TRUE,TRUE,,,575476,0,0,0,0,0,2,"3.3","3.3",2,"Murillo","2.0",506,FALSE,"",,55,"575476.jpg","2.0",FALSE,"Costa dos Santos","6.9",FALSE,,"a",16,17,2,9568,9568,14360,14360,"0.4","0.4","Murillo",30,"2023-08-31","2002-07-04",FALSE,"p575476",90,0,0,0,1,0,0,0,0,0,0,0,12,"11.8","1.6","0.0","1.3",5,6,0,5,1,"0.00","0.02","0.02","1.50",125,56,163,52,649,224,201,74,,"",3,"",,"",0,0,0.02,0.02,1.5,1,210,30,148,48,148,48,61,22,1,0,5
TRUE,TRUE,,,159506,0,0,0,0,0,2,"2.6","2.6",4,"Ola","4.0",507,FALSE,"",,50,"159506.jpg","4.0",FALSE,"Aina","14.8",FALSE,,"a",16,17,4,34123,34123,26513,26513,"0.8","0.8","Aina",157,"2023-07-22","1996-10-08",FALSE,"p159506",90,0,0,0,1,0,0,0,0,0,0,0,15,"27.2","16.1","2.0","4.5",9,8,3,12,1,"0.00","0.04","0.04","1.50",45,15,55,13,146,45,67,15,,"",,"",,"",0,0,0.04,0.04,1.5,1,235,34,77,34,77,34,31,12,1,0,12
TRUE,TRUE,,,215136,0,0,0,0,0,2,"2.6","2.6",1,"Neco","1.0",508,FALSE,"",,50,"215136.jpg","1.0",FALSE,"Williams","10.4",FALSE,,"a",16,17,1,15038,15038,22395,22395,"0.2","0.2","N.Williams",244,"2022-07-11","2001-04-13",FALSE,"p215136",90,0,0,0,1,0,0,0,1,0,0,0,10,"19.0","28.8","2.0","5.0",4,2,2,6,1,"0.00","0.09","0.09","1.50",75,26,22,4,150,46,52,10,,"",,"",,"",0,0,0.09,0.09,1.5,1,266,41,204,73,204,73,39,14,1,0,6
TRUE,TRUE,,,451432,0,0,0,0,0,2,"1.9","1.9",0,"David","0.0",509,FALSE,"",,45,"451432.jpg","0.0",FALSE,"Mota Veiga Teixeira do Carmo","0.1",FALSE,,"a",16,17,0,111,111,231,231,"0.0","0.0","David Carmo",6,"2024-08-25","1999-07-19",FALSE,"p451432",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",419,193,418,193,377,174,434,194,,"",,"",,"",0,0,0,0,0,0,447,121,431,185,431,185,567,205,0,0,0
TRUE,TRUE,,,575458,0,0,0,0,0,2,"1.9","1.9",0,"Jair","0.0",510,FALSE,"",,45,"575458.jpg","0.0",FALSE,"Paula da Cunha Filho","0.1",FALSE,,"a",16,17,0,172,172,472,472,"0.0","0.0","Jair Cunha",30,"2025-07-11","2005-03-07",FALSE,"p575458",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",484,202,488,202,451,188,499,203,,"",,"",,"",0,0,0,0,0,0,531,142,498,197,498,197,513,193,0,0,0
TRUE,TRUE,,,485047,0,0,0,0,0,2,"1.9","1.9",0,"Felipe","0.0",511,FALSE,"",,45,"485047.jpg","0.0",FALSE,"Rodrigues da Silva","0.1",FALSE,,"a",16,17,0,137,137,479,479,"0.0","0.0","Morato",30,"2024-08-30","2001-06-30",FALSE,"p485047",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",426,194,427,194,388,177,441,195,,"",,"",,"",0,0,0,0,0,0,460,126,438,186,438,186,494,188,0,0,0
TRUE,TRUE,,,204822,0,0,0,0,0,2,"1.9","1.9",0,"Omar","0.0",512,FALSE,"",,45,"204822.jpg","0.0",FALSE,"Richards","0.1",FALSE,,"a",16,17,0,95,95,236,236,"0.0","0.0","O.Richards",241,"2022-07-10","1998-02-15",FALSE,"p204822",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",387,177,387,178,339,154,403,179,,"",,"",,"",0,0,0,0,0,0,400,92,397,167,397,167,570,206,0,0,0
TRUE,TRUE,,,549067,0,0,0,0,0,2,"1.0","1.0",0,"Zach","0.0",513,FALSE,"",,40,"549067.jpg","0.0",FALSE,"Abbott","0.2",FALSE,,"a",16,17,0,413,413,769,769,"0.0","0.0","Abbott",241,"2022-08-22","2006-05-13",FALSE,"p549067",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",334,140,331,141,276,110,350,142,,"",,"",,"",0,0,0,0,0,0,663,206,343,130,343,130,359,129,0,0,0
TRUE,TRUE,,,90585,0,0,0,0,0,2,"1.0","1.0",0,"Willy","0.0",514,FALSE,"",,40,"90585.jpg","0.0",FALSE,"Boly","0.5",FALSE,,"a",16,17,0,1013,1013,1703,1703,"0.0","0.0","Boly",54,"2022-09-01","1991-02-03",FALSE,"p90585",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",254,92,250,92,190,56,270,94,,"",,"",,"",0,0,0,0,0,0,573,148,262,81,262,81,241,88,0,0,0
TRUE,TRUE,,,222531,0,0,0,0,0,3,"2.5","2.5",5,"Morgan","5.0",515,FALSE,"",,75,"222531.jpg","5.0",FALSE,"Gibbs-White","5.2",FALSE,,"a",16,17,5,12764,12764,18846,18846,"0.7","0.7","Gibbs-White",241,"2022-08-19","2000-01-27",FALSE,"p222531",83,0,1,0,1,0,0,0,0,0,0,0,23,"28.8","51.8","15.0","9.6",1,2,1,4,1,"0.38","0.28","0.66","1.50",37,13,6,6,59,36,12,7,,"",2,"",2,"",0.41,0,0.3,0.71,1.63,1.08,23,13,70,23,70,23,70,23,1.08,0,4.34
TRUE,TRUE,,,209046,0,0,0,0,0,3,"2.1","2.1",2,"Callum","2.0",516,FALSE,"",,60,"209046.jpg","2.0",FALSE,"Hudson-Odoi","1.2",FALSE,,"a",16,17,2,3022,3022,7458,7458,"0.3","0.3","Hudson-Odoi",241,"2023-09-01","2000-11-07",FALSE,"p209046",90,0,0,0,1,0,0,0,0,0,0,0,20,"11.8","32.3","9.0","5.3",0,0,0,0,1,"0.02","0.24","0.26","1.50",126,44,16,14,74,44,44,29,,"",,"",,"",0.02,0,0.24,0.26,1.5,1,92,64,153,81,153,81,165,54,1,0,0
TRUE,TRUE,,,215379,0,0,0,0,0,3,"2.0","2.0",6,"Elliot","6.0",517,FALSE,"",,55,"215379.jpg","6.0",FALSE,"Anderson","6.5",FALSE,,"a",16,17,6,14348,14348,29775,29775,"1.1","1.1","Anderson",241,"2024-07-01","2002-11-06",FALSE,"p215379",90,0,1,0,1,0,0,0,0,0,0,1,24,"28.6","21.3","20.0","7.0",1,8,2,11,1,"0.39","0.28","0.67","1.50",38,14,39,29,41,23,26,17,3,"",,"",,"",0.39,0,0.28,0.67,1.5,1,151,98,52,11,52,11,64,21,1,0,11
TRUE,TRUE,,,510500,0,0,0,0,0,3,"2.0","2.0",1,"João Pedro","1.0",518,FALSE,"",,55,"510500.jpg","1.0",FALSE,"Ferreira da Silva","0.1",FALSE,,"a",16,17,1,183,183,620,620,"0.2","0.2","Jota",173,"2024-08-01","1999-08-01",FALSE,"p510500",11,0,0,0,0,0,0,0,0,0,0,0,6,"5.0","0.5","4.0","1.0",1,0,2,3,0,"0.00","0.00","0.00","0.00",180,72,212,114,123,67,212,99,,"",,"",,"",0,0,0,0,0,0,198,126,223,112,223,112,496,171,0,0,24.55
TRUE,TRUE,0,0,250199,0,0,0,0,0,3,"0.0","0.0",0,"Nicolás","0.0",519,FALSE,"Knee injury - Expected back 04 Oct","2025-07-21T10:00:04.988497Z",50,"250199.jpg","0.0",FALSE,"Domínguez","0.0",FALSE,,"i",16,17,0,4,4,18,18,"0.0","0.0","Dominguez",10,"2023-09-01","1998-06-28",FALSE,"p250199",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",552,218,559,225,534,208,566,225,,"",,"",,"",0,0,0,0,0,0,287,179,562,226,562,226,688,306,0,0,0
TRUE,FALSE,0,0,243345,0,0,0,0,0,3,"0.0","0.0",0,"Lewis","0.0",520,FALSE,"Has joined Wrexham permanently.","2025-07-25T14:55:12.030109Z",50,"243345.jpg","0.0",FALSE,"O'Brien","0.0",FALSE,,"u",16,17,0,0,0,37,37,"0.0","0.0","O'Brien",241,"2022-07-20","1998-10-14",FALSE,"p243345",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",549,215,556,222,530,205,563,222,,"",,"",,"",0,0,0,0,0,0,281,175,559,223,559,223,687,305,0,0,0
TRUE,TRUE,,,210462,0,0,0,0,0,3,"1.5","1.5",2,"Ibrahim","2.0",521,FALSE,"",,50,"210462.jpg","2.0",FALSE,"Sangaré","0.1",FALSE,,"a",16,17,2,252,252,316,316,"0.4","0.4","Sangaré",54,"2023-09-01","1997-12-02",FALSE,"p210462",90,0,0,0,1,0,0,0,0,0,0,0,11,"1.4","4.2","1.0","0.7",5,4,1,10,1,"0.02","0.01","0.03","1.50",228,105,120,73,173,96,220,103,,"",,"",,"",0.02,0,0.01,0.03,1.5,1,261,165,133,66,133,66,556,215,1,0,10
TRUE,TRUE,,,204968,0,0,0,0,0,3,"1.5","1.5",1,"Ryan","1.0",522,FALSE,"",,50,"204968.jpg","1.0",FALSE,"Yates","0.1",FALSE,,"a",16,17,1,171,171,775,775,"0.2","0.2","Yates",241,"2018-08-01","1997-11-21",FALSE,"p204968",6,0,0,0,0,0,0,0,0,0,0,0,7,"4.6","1.6","2.0","0.8",2,3,0,5,0,"0.00","0.01","0.01","0.00",184,74,162,97,148,80,216,101,,"",,"",,"",0,0,0.15,0.15,0,0,255,161,203,99,203,99,453,149,0,0,75
TRUE,TRUE,,,569014,0,0,0,0,0,3,"1.0","1.0",0,"Eric","0.0",523,FALSE,"",,45,"569014.jpg","0.0",FALSE,"da Silva Moreira","0.2",FALSE,,"a",16,17,0,537,537,1053,1053,"0.0","0.0","Da Silva Moreira",80,"2024-07-01","2006-05-03",FALSE,"p569014",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",479,171,483,180,446,156,494,179,,"",,"",,"",0,0,0,0,0,0,526,286,493,183,493,183,395,131,0,0,0
TRUE,TRUE,,,495161,0,0,0,0,0,3,"1.0","1.0",0,"Marko","0.0",524,FALSE,"",,45,"495161.jpg","0.0",FALSE,"Stamenic","0.1",FALSE,,"a",16,17,0,153,153,365,365,"0.0","0.0","Stamenic",154,"2024-06-27","2002-02-19",FALSE,"p495161",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",437,144,440,153,401,129,452,152,,"",,"",,"",0,0,0,0,0,0,477,257,450,156,450,156,535,197,0,0,0
TRUE,TRUE,,,60689,0,0,0,0,1,4,"2.4","2.4",13,"Chris","13.0",525,TRUE,"",,75,"60689.jpg","13.0",FALSE,"Wood","15.4",FALSE,,"a",16,17,13,228552,228552,33724,33724,"1.7","1.7","Wood",154,"2023-07-01","1991-12-07",FALSE,"p60689",78,2,0,0,1,0,0,0,0,0,0,3,58,"66.2","4.3","54.0","12.5",0,2,0,2,1,"0.95","0.01","0.96","1.50",4,2,118,9,4,3,7,3,,"",,"",1,"",1.1,0,0.01,1.11,1.73,1.15,19,7,5,2,5,2,29,8,1.15,0,2.31
TRUE,TRUE,,,482973,0,0,0,0,0,4,"2.0","2.0",1,"Igor Jesus","1.0",526,FALSE,"",,60,"482973.jpg","1.0",FALSE,"Maciel da Cruz","0.8",FALSE,,"a",16,17,1,1789,1789,7005,7005,"0.2","0.2","Igor Jesus",30,"2025-07-05","2001-02-25",FALSE,"p482973",11,0,0,0,0,0,0,0,0,0,0,0,2,"1.0","1.5","2.0","0.5",1,0,0,1,0,"0.00","0.00","0.00","0.00",233,18,164,14,165,24,238,24,,"",,"",,"",0,0,0,0,0,0,110,27,236,20,236,20,205,35,0,0,8.18
TRUE,TRUE,,,210156,0,0,0,0,0,4,"1.7","1.7",0,"Taiwo","0.0",527,FALSE,"",,55,"210156.jpg","0.0",FALSE,"Awoniyi","0.8",FALSE,,"a",16,17,0,2423,2423,6317,6317,"0.0","0.0","Awoniyi",157,"2022-06-25","1997-08-12",FALSE,"p210156",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",617,53,623,57,610,59,626,59,,"",,"",,"",0,0,0,0,0,0,149,32,623,60,623,60,210,36,0,0,0
TRUE,TRUE,,,456512,0,0,0,0,0,3,"2.1","2.1",9,"Dan","9.0",669,FALSE,"",,60,"456512.jpg","9.0",FALSE,"Ndoye","0.4",FALSE,,"a",16,17,9,10429,10429,2419,2419,"1.5","1.5","Ndoye",207,"2025-07-31","2000-10-25",FALSE,"p456512",78,1,0,0,1,0,0,0,0,0,0,2,29,"32.2","0.8","27.0","6.0",0,3,0,3,1,"0.10","0.01","0.11","1.50",26,11,193,108,22,12,35,22,,"",,"",,"",0.12,0,0.01,0.13,1.73,1.15,103,72,21,5,21,5,263,84,1.15,0,3.46
TRUE,TRUE,,,107265,0,0,0,0,0,1,"1.0","1.0",0,"Angus","0.0",675,FALSE,"",,40,"107265.jpg","0.0",FALSE,"Gunn","1.9",FALSE,,"a",16,17,0,4450,4450,3268,3268,"0.0","0.0","Gunn",243,"2025-08-06","1996-01-22",FALSE,"p107265",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",258,28,254,12,194,11,274,28,,"",,"",,"",0,0,0,0,0,0,577,46,266,27,266,27,131,19,0,0,0
TRUE,TRUE,100,100,499309,0,0,0,0,0,4,"1.0","0.5",0,"Marc","0.0",252,FALSE,"","2025-08-11T10:30:07.368326Z",45,"499309.jpg","0.0",FALSE,"Guiu Paz","20.2",FALSE,,"a",17,56,0,44888,44888,49375,49375,"0.0","0.0","Marc Guiu",200,"2025-08-06","2006-01-04",FALSE,"p499309",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",441,25,445,29,406,31,456,31,,"",,"",,"",0,0,0,0,0,0,483,57,454,33,454,33,20,5,0,0,0
TRUE,TRUE,,,232571,0,0,0,0,0,1,"2.3","1.8",0,"Anthony","0.0",528,FALSE,"",,45,"232571.jpg","0.0",FALSE,"Patterson","0.3",FALSE,,"a",17,56,0,1043,1043,2464,2464,"0.0","0.0","Patterson",241,"2018-10-09","2000-05-10",FALSE,"p232571",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",399,71,398,58,354,57,414,71,,"",,"",,"",0,0,0,0,0,0,420,27,410,71,410,71,290,43,0,0,0
TRUE,TRUE,,,74854,0,0,0,0,0,1,"1.0","0.5",0,"Simon","0.0",529,FALSE,"",,40,"74854.jpg","0.0",FALSE,"Moore","0.5",FALSE,,"a",17,56,0,895,895,1265,1265,"0.0","0.0","Moore",241,"2024-07-01","1990-05-19",FALSE,"p74854",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",249,22,245,6,185,5,265,22,,"",,"",,"",0,0,0,0,0,0,568,40,257,21,257,21,244,34,0,0,0
TRUE,TRUE,,,490000,0,0,0,0,0,1,"1.0","0.5",0,"Blondy","0.0",530,FALSE,"",,40,"490000.jpg","0.0",FALSE,"Nna Noukeu","0.2",FALSE,,"a",17,56,0,147,147,379,379,"0.0","0.0","Nna Noukeu",38,"2024-08-02","2001-05-31",FALSE,"p490000",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",312,54,309,38,253,37,328,54,,"",,"",,"",0,0,0,0,0,0,638,72,321,53,321,53,424,62,0,0,0
TRUE,TRUE,,,223827,0,0,0,0,1,2,"1.9","1.4",17,"Daniel","17.0",531,TRUE,"",,45,"223827.jpg","17.0",FALSE,"Ballard","2.6",FALSE,,"a",17,56,17,178479,178479,6679,6679,"3.8","3.8","Ballard",242,"2022-07-01","1999-09-22",FALSE,"p223827",90,1,0,1,0,0,0,0,0,0,0,3,54,"69.6","0.5","64.0","13.4",12,4,1,13,1,"0.19","0.01","0.20","0.61",2,1,210,77,3,1,2,1,,"",,"",,"",0.19,0,0.01,0.2,0.61,0,412,102,1,1,1,1,105,37,1,1,13
